album,end_date,music,rank,singer,start_date,week_num,year
그래서 그대는,2022.06.25,그래서 그대는,64,이영현,2022.06.19,26,2022
신호등,2022.07.09,신호등,62,이무진,2022.07.03,28,2022
Left and Right,2022.07.16,Left and Right (Feat. Jung Kook of BTS),61,"Charlie Puth, 정국, 방탄소년단",2022.07.10,29,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.09.03,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.08.28,36,2022
조각집,2022.08.27,드라마,59,아이유 (IU),2022.08.21,35,2022
봄여름가을겨울 (Still Life),2022.09.10,봄여름가을겨울 (Still Life),56,BIGBANG (빅뱅),2022.09.04,37,2022
Girls - The 2nd Mini Album,2022.09.17,Girls,55,aespa,2022.09.11,38,2022
BETWEEN 1&2,2022.09.24,Talk that Talk,54,TWICE,2022.09.18,39,2022
ENTWURF,2022.10.08,DICE,51,NMIXX,2022.10.02,41,2022
밤하늘의 별을(2020),2022.10.01,밤하늘의 별을(2020),53,경서,2022.09.25,40,2022
`키스 먼저 할까요?` OST Part 3,2022.10.22,"모든 날, 모든 순간 (Every day, Every Moment)",49,폴킴,2022.10.16,43,2022
사랑한다고 말해줘,2022.10.15,사랑한다고 말해줘,50,탑현,2022.10.09,42,2022
Proof,2022.08.13,Yet To Come,99,방탄소년단,2022.08.07,33,2022
OHAYO MY NIGHT,2022.03.05,OHAYO MY NIGHT,91,"디핵 (D-Hack), PATEKO(파테코)",2022.02.27,10,2022
그때로 돌아가,2022.03.12,그때로 돌아가,88,로이킴,2022.03.06,11,2022
I NEVER DIE,2022.03.19,MY BAG,87,(여자)아이들,2022.03.13,12,2022
아무래도 난,2022.03.26,아무래도 난,86,주시크 (Joosiq),2022.03.20,13,2022
너를 생각해,2022.04.09,너를 생각해,83,주시크 (Joosiq),2022.04.03,15,2022
Justice,2022.04.16,Off My Face,80,Justin Bieber,2022.04.10,16,2022
Top Gun: Maverick (Music From The Motion Picture) OST,2022.04.02,I Ain`t Worried,84,OneRepublic,2022.03.27,14,2022
MIC ON,2022.04.23,ILLELLA (일낼라),79,마마무(Mamamoo),2022.04.17,17,2022
Weekend,2022.04.30,Weekend,78,태연 (TAEYEON),2022.04.24,18,2022
Celebrity,2022.05.07,Celebrity,76,아이유 (IU),2022.05.01,19,2022
내일은 미스터트롯 우승자 특전곡,2022.05.14,이제 나만 믿어요,75,임영웅,2022.05.08,20,2022
쇼미더머니 10 Episode 2,2022.05.21,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",72,sokodomo,2022.05.15,21,2022
바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,2022.06.04,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),70,이석훈,2022.05.29,23,2022
최고의 사랑 OST Part 4,2022.05.28,내 손을 잡아,71,아이유 (IU),2022.05.22,22,2022
Dynamite,2022.06.18,Dynamite,67,방탄소년단,2022.06.12,25,2022
LOVE & HATE,2022.06.11,늦은 밤 헤어지긴 너무 아쉬워,68,케이시 (Kassy),2022.06.05,24,2022
그래서 그대는,2022.07.02,그래서 그대는,64,이영현,2022.06.26,27,2022
Next Level,2022.06.25,Next Level,65,aespa,2022.06.19,26,2022
INVU - The 3rd Album,2022.07.09,INVU,63,태연 (TAEYEON),2022.07.03,28,2022
신호등,2022.07.16,신호등,62,이무진,2022.07.10,29,2022
조각집,2022.09.03,드라마,59,아이유 (IU),2022.08.28,36,2022
strawberry moon,2022.08.27,strawberry moon,60,아이유 (IU),2022.08.21,35,2022
통화연결음,2022.09.10,통화연결음,57,"보라미유, MJ (써니사이드)",2022.09.04,37,2022
봄여름가을겨울 (Still Life),2022.09.17,봄여름가을겨울 (Still Life),56,BIGBANG (빅뱅),2022.09.11,38,2022
Girls - The 2nd Mini Album,2022.09.24,Girls,55,aespa,2022.09.18,39,2022
CHARLIE,2022.10.08,I Don`t Think That I Like Her,52,Charlie Puth,2022.10.02,41,2022
BETWEEN 1&2,2022.10.01,Talk that Talk,54,TWICE,2022.09.25,40,2022
사랑한다고 말해줘,2022.10.22,사랑한다고 말해줘,50,탑현,2022.10.16,43,2022
ENTWURF,2022.10.15,DICE,51,NMIXX,2022.10.09,42,2022
IM HERO,2022.08.13,아버지,100,임영웅,2022.08.07,33,2022
YOU NEVER WALK ALONE,2022.03.05,봄날,92,방탄소년단,2022.02.27,10,2022
Nine Track Mind (Deluxe),2022.03.12,Dangerously,89,Charlie Puth,2022.03.06,11,2022
그때로 돌아가,2022.03.19,그때로 돌아가,88,로이킴,2022.03.13,12,2022
I NEVER DIE,2022.03.26,MY BAG,87,(여자)아이들,2022.03.20,13,2022
Top Gun: Maverick (Music From The Motion Picture) OST,2022.04.09,I Ain`t Worried,84,OneRepublic,2022.04.03,15,2022
진심이었던 사람만 바보가 돼,2022.04.16,진심이었던 사람만 바보가 돼,81,권진아,2022.04.10,16,2022
Butter,2022.04.02,Butter,85,방탄소년단,2022.03.27,14,2022
Justice,2022.04.23,Off My Face,80,Justin Bieber,2022.04.17,17,2022
MIC ON,2022.04.30,ILLELLA (일낼라),79,마마무(Mamamoo),2022.04.24,18,2022
I love,2022.05.07,LOVE,77,(여자)아이들,2022.05.01,19,2022
Celebrity,2022.05.14,Celebrity,76,아이유 (IU),2022.05.08,20,2022
듣고 싶을까,2022.05.21,듣고 싶을까,73,MSG워너비(M.O.M),2022.05.15,21,2022
최고의 사랑 OST Part 4,2022.06.04,내 손을 잡아,71,아이유 (IU),2022.05.29,23,2022
쇼미더머니 10 Episode 2,2022.05.28,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",72,sokodomo,2022.05.22,22,2022
LOVE & HATE,2022.06.18,늦은 밤 헤어지긴 너무 아쉬워,68,케이시 (Kassy),2022.06.12,25,2022
SMiLEY,2022.06.11,SMILEY (Feat. BIBI),69,YENA(최예나),2022.06.05,24,2022
Next Level,2022.07.02,Next Level,65,aespa,2022.06.26,27,2022
못해 (Re : WIND 4MEN Vol.02),2022.06.25,못해,66,김나영,2022.06.19,26,2022
그래서 그대는,2022.07.09,그래서 그대는,64,이영현,2022.07.03,28,2022
INVU - The 3rd Album,2022.07.16,INVU,63,태연 (TAEYEON),2022.07.10,29,2022
strawberry moon,2022.09.03,strawberry moon,60,아이유 (IU),2022.08.28,36,2022
Left and Right,2022.08.27,Left and Right (Feat. Jung Kook of BTS),61,"Charlie Puth, 정국, 방탄소년단",2022.08.21,35,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.09.10,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.09.04,37,2022
통화연결음,2022.09.17,통화연결음,57,"보라미유, MJ (써니사이드)",2022.09.11,38,2022
봄여름가을겨울 (Still Life),2022.09.24,봄여름가을겨울 (Still Life),56,BIGBANG (빅뱅),2022.09.18,39,2022
밤하늘의 별을(2020),2022.10.08,밤하늘의 별을(2020),53,경서,2022.10.02,41,2022
Girls - The 2nd Mini Album,2022.10.01,Girls,55,aespa,2022.09.25,40,2022
ENTWURF,2022.10.22,DICE,51,NMIXX,2022.10.16,43,2022
CHARLIE,2022.10.15,I Don`t Think That I Like Her,52,Charlie Puth,2022.10.09,42,2022
첫사랑,2022.03.05,첫사랑,93,백아,2022.02.27,10,2022
잔나비 소곡집 l,2022.03.12,가을밤에 든 생각,90,잔나비,2022.03.06,11,2022
Nine Track Mind (Deluxe),2022.03.19,Dangerously,89,Charlie Puth,2022.03.13,12,2022
그때로 돌아가,2022.03.26,그때로 돌아가,88,로이킴,2022.03.20,13,2022
Butter,2022.04.09,Butter,85,방탄소년단,2022.04.03,15,2022
항해,2022.04.16,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",82,AKMU (악뮤),2022.04.10,16,2022
아무래도 난,2022.04.02,아무래도 난,86,주시크 (Joosiq),2022.03.27,14,2022
진심이었던 사람만 바보가 돼,2022.04.23,진심이었던 사람만 바보가 돼,81,권진아,2022.04.17,17,2022
Justice,2022.04.30,Off My Face,80,Justin Bieber,2022.04.24,18,2022
Weekend,2022.05.07,Weekend,78,태연 (TAEYEON),2022.05.01,19,2022
I love,2022.05.14,LOVE,77,(여자)아이들,2022.05.08,20,2022
GANADARA,2022.05.21,GANADARA (Feat. 아이유),74,박재범,2022.05.15,21,2022
쇼미더머니 10 Episode 2,2022.06.04,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",72,sokodomo,2022.05.29,23,2022
듣고 싶을까,2022.05.28,듣고 싶을까,73,MSG워너비(M.O.M),2022.05.22,22,2022
SMiLEY,2022.06.18,SMILEY (Feat. BIBI),69,YENA(최예나),2022.06.12,25,2022
바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,2022.06.11,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),70,이석훈,2022.06.05,24,2022
못해 (Re : WIND 4MEN Vol.02),2022.07.02,못해,66,김나영,2022.06.26,27,2022
Dynamite,2022.06.25,Dynamite,67,방탄소년단,2022.06.19,26,2022
Next Level,2022.07.09,Next Level,65,aespa,2022.07.03,28,2022
그래서 그대는,2022.07.16,그래서 그대는,64,이영현,2022.07.10,29,2022
Left and Right,2022.09.03,Left and Right (Feat. Jung Kook of BTS),61,"Charlie Puth, 정국, 방탄소년단",2022.08.28,36,2022
신호등,2022.08.27,신호등,62,이무진,2022.08.21,35,2022
조각집,2022.09.10,드라마,59,아이유 (IU),2022.09.04,37,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.09.17,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.09.11,38,2022
통화연결음,2022.09.24,통화연결음,57,"보라미유, MJ (써니사이드)",2022.09.18,39,2022
BETWEEN 1&2,2022.10.08,Talk that Talk,54,TWICE,2022.10.02,41,2022
봄여름가을겨울 (Still Life),2022.10.01,봄여름가을겨울 (Still Life),56,BIGBANG (빅뱅),2022.09.25,40,2022
CHARLIE,2022.10.22,I Don`t Think That I Like Her,52,Charlie Puth,2022.10.16,43,2022
밤하늘의 별을(2020),2022.10.15,밤하늘의 별을(2020),53,경서,2022.10.09,42,2022
MAXIDENT,2022.03.05,CASE 143,94,Stray Kids (스트레이 키즈),2022.02.27,10,2022
OHAYO MY NIGHT,2022.03.12,OHAYO MY NIGHT,91,"디핵 (D-Hack), PATEKO(파테코)",2022.03.06,11,2022
잔나비 소곡집 l,2022.03.19,가을밤에 든 생각,90,잔나비,2022.03.13,12,2022
Nine Track Mind (Deluxe),2022.03.26,Dangerously,89,Charlie Puth,2022.03.20,13,2022
아무래도 난,2022.04.09,아무래도 난,86,주시크 (Joosiq),2022.04.03,15,2022
너를 생각해,2022.04.16,너를 생각해,83,주시크 (Joosiq),2022.04.10,16,2022
I NEVER DIE,2022.04.02,MY BAG,87,(여자)아이들,2022.03.27,14,2022
항해,2022.04.23,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",82,AKMU (악뮤),2022.04.17,17,2022
진심이었던 사람만 바보가 돼,2022.04.30,진심이었던 사람만 바보가 돼,81,권진아,2022.04.24,18,2022
MIC ON,2022.05.07,ILLELLA (일낼라),79,마마무(Mamamoo),2022.05.01,19,2022
Weekend,2022.05.14,Weekend,78,태연 (TAEYEON),2022.05.08,20,2022
내일은 미스터트롯 우승자 특전곡,2022.05.21,이제 나만 믿어요,75,임영웅,2022.05.15,21,2022
듣고 싶을까,2022.06.04,듣고 싶을까,73,MSG워너비(M.O.M),2022.05.29,23,2022
GANADARA,2022.05.28,GANADARA (Feat. 아이유),74,박재범,2022.05.22,22,2022
바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,2022.06.18,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),70,이석훈,2022.06.12,25,2022
최고의 사랑 OST Part 4,2022.06.11,내 손을 잡아,71,아이유 (IU),2022.06.05,24,2022
Dynamite,2022.07.02,Dynamite,67,방탄소년단,2022.06.26,27,2022
LOVE & HATE,2022.06.25,늦은 밤 헤어지긴 너무 아쉬워,68,케이시 (Kassy),2022.06.19,26,2022
못해 (Re : WIND 4MEN Vol.02),2022.07.09,못해,66,김나영,2022.07.03,28,2022
Next Level,2022.07.16,Next Level,65,aespa,2022.07.10,29,2022
신호등,2022.09.03,신호등,62,이무진,2022.08.28,36,2022
INVU - The 3rd Album,2022.08.27,INVU,63,태연 (TAEYEON),2022.08.21,35,2022
strawberry moon,2022.09.10,strawberry moon,60,아이유 (IU),2022.09.04,37,2022
조각집,2022.09.17,드라마,59,아이유 (IU),2022.09.11,38,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.09.24,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.09.18,39,2022
Girls - The 2nd Mini Album,2022.10.08,Girls,55,aespa,2022.10.02,41,2022
통화연결음,2022.10.01,통화연결음,57,"보라미유, MJ (써니사이드)",2022.09.25,40,2022
밤하늘의 별을(2020),2022.10.22,밤하늘의 별을(2020),53,경서,2022.10.16,43,2022
BETWEEN 1&2,2022.10.15,Talk that Talk,54,TWICE,2022.10.09,42,2022
MSG워너비 1집,2022.03.05,바라만 본다,95,MSG워너비(M.O.M),2022.02.27,10,2022
YOU NEVER WALK ALONE,2022.03.12,봄날,92,방탄소년단,2022.03.06,11,2022
OHAYO MY NIGHT,2022.03.19,OHAYO MY NIGHT,91,"디핵 (D-Hack), PATEKO(파테코)",2022.03.13,12,2022
잔나비 소곡집 l,2022.03.26,가을밤에 든 생각,90,잔나비,2022.03.20,13,2022
I NEVER DIE,2022.04.09,MY BAG,87,(여자)아이들,2022.04.03,15,2022
Top Gun: Maverick (Music From The Motion Picture) OST,2022.04.16,I Ain`t Worried,84,OneRepublic,2022.04.10,16,2022
그때로 돌아가,2022.04.02,그때로 돌아가,88,로이킴,2022.03.27,14,2022
너를 생각해,2022.04.23,너를 생각해,83,주시크 (Joosiq),2022.04.17,17,2022
항해,2022.04.30,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",82,AKMU (악뮤),2022.04.24,18,2022
Justice,2022.05.07,Off My Face,80,Justin Bieber,2022.05.01,19,2022
MIC ON,2022.05.14,ILLELLA (일낼라),79,마마무(Mamamoo),2022.05.08,20,2022
Celebrity,2022.05.21,Celebrity,76,아이유 (IU),2022.05.15,21,2022
GANADARA,2022.06.04,GANADARA (Feat. 아이유),74,박재범,2022.05.29,23,2022
내일은 미스터트롯 우승자 특전곡,2022.05.28,이제 나만 믿어요,75,임영웅,2022.05.22,22,2022
최고의 사랑 OST Part 4,2022.06.18,내 손을 잡아,71,아이유 (IU),2022.06.12,25,2022
쇼미더머니 10 Episode 2,2022.06.11,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",72,sokodomo,2022.06.05,24,2022
LOVE & HATE,2022.07.02,늦은 밤 헤어지긴 너무 아쉬워,68,케이시 (Kassy),2022.06.26,27,2022
SMiLEY,2022.06.25,SMILEY (Feat. BIBI),69,YENA(최예나),2022.06.19,26,2022
Dynamite,2022.07.09,Dynamite,67,방탄소년단,2022.07.03,28,2022
못해 (Re : WIND 4MEN Vol.02),2022.07.16,못해,66,김나영,2022.07.10,29,2022
INVU - The 3rd Album,2022.09.03,INVU,63,태연 (TAEYEON),2022.08.28,36,2022
그래서 그대는,2022.08.27,그래서 그대는,64,이영현,2022.08.21,35,2022
Left and Right,2022.09.10,Left and Right (Feat. Jung Kook of BTS),61,"Charlie Puth, 정국, 방탄소년단",2022.09.04,37,2022
strawberry moon,2022.09.17,strawberry moon,60,아이유 (IU),2022.09.11,38,2022
조각집,2022.09.24,드라마,59,아이유 (IU),2022.09.18,39,2022
봄여름가을겨울 (Still Life),2022.10.08,봄여름가을겨울 (Still Life),56,BIGBANG (빅뱅),2022.10.02,41,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.10.01,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.09.25,40,2022
BETWEEN 1&2,2022.10.22,Talk that Talk,54,TWICE,2022.10.16,43,2022
Girls - The 2nd Mini Album,2022.10.15,Girls,55,aespa,2022.10.09,42,2022
열이올라요 (Heart Burn),2022.03.05,열이올라요 (Heart Burn),96,선미,2022.02.27,10,2022
첫사랑,2022.03.12,첫사랑,93,백아,2022.03.06,11,2022
YOU NEVER WALK ALONE,2022.03.19,봄날,92,방탄소년단,2022.03.13,12,2022
OHAYO MY NIGHT,2022.03.26,OHAYO MY NIGHT,91,"디핵 (D-Hack), PATEKO(파테코)",2022.03.20,13,2022
그때로 돌아가,2022.04.09,그때로 돌아가,88,로이킴,2022.04.03,15,2022
Butter,2022.04.16,Butter,85,방탄소년단,2022.04.10,16,2022
Nine Track Mind (Deluxe),2022.04.02,Dangerously,89,Charlie Puth,2022.03.27,14,2022
Top Gun: Maverick (Music From The Motion Picture) OST,2022.04.23,I Ain`t Worried,84,OneRepublic,2022.04.17,17,2022
너를 생각해,2022.04.30,너를 생각해,83,주시크 (Joosiq),2022.04.24,18,2022
진심이었던 사람만 바보가 돼,2022.05.07,진심이었던 사람만 바보가 돼,81,권진아,2022.05.01,19,2022
Justice,2022.05.14,Off My Face,80,Justin Bieber,2022.05.08,20,2022
I love,2022.05.21,LOVE,77,(여자)아이들,2022.05.15,21,2022
내일은 미스터트롯 우승자 특전곡,2022.06.04,이제 나만 믿어요,75,임영웅,2022.05.29,23,2022
Celebrity,2022.05.28,Celebrity,76,아이유 (IU),2022.05.22,22,2022
쇼미더머니 10 Episode 2,2022.06.18,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",72,sokodomo,2022.06.12,25,2022
듣고 싶을까,2022.06.11,듣고 싶을까,73,MSG워너비(M.O.M),2022.06.05,24,2022
SMiLEY,2022.07.02,SMILEY (Feat. BIBI),69,YENA(최예나),2022.06.26,27,2022
바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,2022.06.25,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),70,이석훈,2022.06.19,26,2022
LOVE & HATE,2022.07.09,늦은 밤 헤어지긴 너무 아쉬워,68,케이시 (Kassy),2022.07.03,28,2022
Dynamite,2022.07.16,Dynamite,67,방탄소년단,2022.07.10,29,2022
그래서 그대는,2022.09.03,그래서 그대는,64,이영현,2022.08.28,36,2022
Next Level,2022.08.27,Next Level,65,aespa,2022.08.21,35,2022
신호등,2022.09.10,신호등,62,이무진,2022.09.04,37,2022
Left and Right,2022.09.17,Left and Right (Feat. Jung Kook of BTS),61,"Charlie Puth, 정국, 방탄소년단",2022.09.11,38,2022
strawberry moon,2022.09.24,strawberry moon,60,아이유 (IU),2022.09.18,39,2022
통화연결음,2022.10.08,통화연결음,57,"보라미유, MJ (써니사이드)",2022.10.02,41,2022
조각집,2022.10.01,드라마,59,아이유 (IU),2022.09.25,40,2022
Girls - The 2nd Mini Album,2022.10.22,Girls,55,aespa,2022.10.16,43,2022
봄여름가을겨울 (Still Life),2022.10.15,봄여름가을겨울 (Still Life),56,BIGBANG (빅뱅),2022.10.09,42,2022
I love,2022.03.05,Change,97,(여자)아이들,2022.02.27,10,2022
MAXIDENT,2022.03.12,CASE 143,94,Stray Kids (스트레이 키즈),2022.03.06,11,2022
첫사랑,2022.03.19,첫사랑,93,백아,2022.03.13,12,2022
YOU NEVER WALK ALONE,2022.03.26,봄날,92,방탄소년단,2022.03.20,13,2022
Nine Track Mind (Deluxe),2022.04.09,Dangerously,89,Charlie Puth,2022.04.03,15,2022
아무래도 난,2022.04.16,아무래도 난,86,주시크 (Joosiq),2022.04.10,16,2022
잔나비 소곡집 l,2022.04.02,가을밤에 든 생각,90,잔나비,2022.03.27,14,2022
Butter,2022.04.23,Butter,85,방탄소년단,2022.04.17,17,2022
Top Gun: Maverick (Music From The Motion Picture) OST,2022.04.30,I Ain`t Worried,84,OneRepublic,2022.04.24,18,2022
항해,2022.05.07,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",82,AKMU (악뮤),2022.05.01,19,2022
진심이었던 사람만 바보가 돼,2022.05.14,진심이었던 사람만 바보가 돼,81,권진아,2022.05.08,20,2022
Weekend,2022.05.21,Weekend,78,태연 (TAEYEON),2022.05.15,21,2022
Celebrity,2022.06.04,Celebrity,76,아이유 (IU),2022.05.29,23,2022
I love,2022.05.28,LOVE,77,(여자)아이들,2022.05.22,22,2022
듣고 싶을까,2022.06.18,듣고 싶을까,73,MSG워너비(M.O.M),2022.06.12,25,2022
GANADARA,2022.06.11,GANADARA (Feat. 아이유),74,박재범,2022.06.05,24,2022
바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,2022.07.02,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),70,이석훈,2022.06.26,27,2022
최고의 사랑 OST Part 4,2022.06.25,내 손을 잡아,71,아이유 (IU),2022.06.19,26,2022
SMiLEY,2022.07.09,SMILEY (Feat. BIBI),69,YENA(최예나),2022.07.03,28,2022
LOVE & HATE,2022.07.16,늦은 밤 헤어지긴 너무 아쉬워,68,케이시 (Kassy),2022.07.10,29,2022
Next Level,2022.09.03,Next Level,65,aespa,2022.08.28,36,2022
못해 (Re : WIND 4MEN Vol.02),2022.08.27,못해,66,김나영,2022.08.21,35,2022
INVU - The 3rd Album,2022.09.10,INVU,63,태연 (TAEYEON),2022.09.04,37,2022
신호등,2022.09.17,신호등,62,이무진,2022.09.11,38,2022
Left and Right,2022.09.24,Left and Right (Feat. Jung Kook of BTS),61,"Charlie Puth, 정국, 방탄소년단",2022.09.18,39,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.10.08,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.10.02,41,2022
strawberry moon,2022.10.01,strawberry moon,60,아이유 (IU),2022.09.25,40,2022
봄여름가을겨울 (Still Life),2022.10.22,봄여름가을겨울 (Still Life),56,BIGBANG (빅뱅),2022.10.16,43,2022
통화연결음,2022.10.15,통화연결음,57,"보라미유, MJ (써니사이드)",2022.10.09,42,2022
Butter / Permission to Dance,2022.03.05,Permission to Dance,98,방탄소년단,2022.02.27,10,2022
MSG워너비 1집,2022.03.12,바라만 본다,95,MSG워너비(M.O.M),2022.03.06,11,2022
MAXIDENT,2022.03.19,CASE 143,94,Stray Kids (스트레이 키즈),2022.03.13,12,2022
첫사랑,2022.03.26,첫사랑,93,백아,2022.03.20,13,2022
잔나비 소곡집 l,2022.04.09,가을밤에 든 생각,90,잔나비,2022.04.03,15,2022
I NEVER DIE,2022.04.16,MY BAG,87,(여자)아이들,2022.04.10,16,2022
OHAYO MY NIGHT,2022.04.02,OHAYO MY NIGHT,91,"디핵 (D-Hack), PATEKO(파테코)",2022.03.27,14,2022
아무래도 난,2022.04.23,아무래도 난,86,주시크 (Joosiq),2022.04.17,17,2022
Butter,2022.04.30,Butter,85,방탄소년단,2022.04.24,18,2022
너를 생각해,2022.05.07,너를 생각해,83,주시크 (Joosiq),2022.05.01,19,2022
항해,2022.05.14,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",82,AKMU (악뮤),2022.05.08,20,2022
MIC ON,2022.05.21,ILLELLA (일낼라),79,마마무(Mamamoo),2022.05.15,21,2022
I love,2022.06.04,LOVE,77,(여자)아이들,2022.05.29,23,2022
Weekend,2022.05.28,Weekend,78,태연 (TAEYEON),2022.05.22,22,2022
GANADARA,2022.06.18,GANADARA (Feat. 아이유),74,박재범,2022.06.12,25,2022
내일은 미스터트롯 우승자 특전곡,2022.06.11,이제 나만 믿어요,75,임영웅,2022.06.05,24,2022
최고의 사랑 OST Part 4,2022.07.02,내 손을 잡아,71,아이유 (IU),2022.06.26,27,2022
쇼미더머니 10 Episode 2,2022.06.25,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",72,sokodomo,2022.06.19,26,2022
바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,2022.07.09,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),70,이석훈,2022.07.03,28,2022
SMiLEY,2022.07.16,SMILEY (Feat. BIBI),69,YENA(최예나),2022.07.10,29,2022
못해 (Re : WIND 4MEN Vol.02),2022.09.03,못해,66,김나영,2022.08.28,36,2022
Dynamite,2022.08.27,Dynamite,67,방탄소년단,2022.08.21,35,2022
그래서 그대는,2022.09.10,그래서 그대는,64,이영현,2022.09.04,37,2022
INVU - The 3rd Album,2022.09.17,INVU,63,태연 (TAEYEON),2022.09.11,38,2022
신호등,2022.09.24,신호등,62,이무진,2022.09.18,39,2022
조각집,2022.10.08,드라마,59,아이유 (IU),2022.10.02,41,2022
Left and Right,2022.10.01,Left and Right (Feat. Jung Kook of BTS),61,"Charlie Puth, 정국, 방탄소년단",2022.09.25,40,2022
통화연결음,2022.10.22,통화연결음,57,"보라미유, MJ (써니사이드)",2022.10.16,43,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.10.15,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.10.09,42,2022
Proof,2022.03.05,Yet To Come,99,방탄소년단,2022.02.27,10,2022
열이올라요 (Heart Burn),2022.03.12,열이올라요 (Heart Burn),96,선미,2022.03.06,11,2022
MSG워너비 1집,2022.03.19,바라만 본다,95,MSG워너비(M.O.M),2022.03.13,12,2022
MAXIDENT,2022.03.26,CASE 143,94,Stray Kids (스트레이 키즈),2022.03.20,13,2022
OHAYO MY NIGHT,2022.04.09,OHAYO MY NIGHT,91,"디핵 (D-Hack), PATEKO(파테코)",2022.04.03,15,2022
그때로 돌아가,2022.04.16,그때로 돌아가,88,로이킴,2022.04.10,16,2022
YOU NEVER WALK ALONE,2022.04.02,봄날,92,방탄소년단,2022.03.27,14,2022
I NEVER DIE,2022.04.23,MY BAG,87,(여자)아이들,2022.04.17,17,2022
아무래도 난,2022.04.30,아무래도 난,86,주시크 (Joosiq),2022.04.24,18,2022
Top Gun: Maverick (Music From The Motion Picture) OST,2022.05.07,I Ain`t Worried,84,OneRepublic,2022.05.01,19,2022
너를 생각해,2022.05.14,너를 생각해,83,주시크 (Joosiq),2022.05.08,20,2022
Justice,2022.05.21,Off My Face,80,Justin Bieber,2022.05.15,21,2022
Weekend,2022.06.04,Weekend,78,태연 (TAEYEON),2022.05.29,23,2022
MIC ON,2022.05.28,ILLELLA (일낼라),79,마마무(Mamamoo),2022.05.22,22,2022
내일은 미스터트롯 우승자 특전곡,2022.06.18,이제 나만 믿어요,75,임영웅,2022.06.12,25,2022
Celebrity,2022.06.11,Celebrity,76,아이유 (IU),2022.06.05,24,2022
쇼미더머니 10 Episode 2,2022.07.02,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",72,sokodomo,2022.06.26,27,2022
듣고 싶을까,2022.06.25,듣고 싶을까,73,MSG워너비(M.O.M),2022.06.19,26,2022
최고의 사랑 OST Part 4,2022.07.09,내 손을 잡아,71,아이유 (IU),2022.07.03,28,2022
바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST,2022.07.16,바보에게 바보가 (웹툰 `연애의 발견` X 이석훈),70,이석훈,2022.07.10,29,2022
Dynamite,2022.09.03,Dynamite,67,방탄소년단,2022.08.28,36,2022
LOVE & HATE,2022.08.27,늦은 밤 헤어지긴 너무 아쉬워,68,케이시 (Kassy),2022.08.21,35,2022
Next Level,2022.09.10,Next Level,65,aespa,2022.09.04,37,2022
그래서 그대는,2022.09.17,그래서 그대는,64,이영현,2022.09.11,38,2022
INVU - The 3rd Album,2022.09.24,INVU,63,태연 (TAEYEON),2022.09.18,39,2022
strawberry moon,2022.10.08,strawberry moon,60,아이유 (IU),2022.10.02,41,2022
신호등,2022.10.01,신호등,62,이무진,2022.09.25,40,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.10.22,Feel My Rhythm,58,레드벨벳(Red Velvet),2022.10.16,43,2022
조각집,2022.10.15,드라마,59,아이유 (IU),2022.10.09,42,2022
IM HERO,2022.03.05,아버지,100,임영웅,2022.02.27,10,2022
