album,end_date,music,rank,singer,start_date,week_num,year
That`s Hilarious,2022.07.02,That`s Hilarious,50,Charlie Puth,2022.06.26,27,2022
취중고백,2022.07.16,취중고백,48,김민석,2022.07.10,29,2022
5.3,2022.07.23,그라데이션,46,10cm,2022.07.17,30,2022
정이라고 하자,2022.07.30,정이라고 하자 (Feat. 10CM),45,BIG Naughty (서동현),2022.07.24,31,2022
나의 X에게,2022.11.26,나의 X에게,44,경서,2022.11.20,48,2022
그대를 알고,2022.12.03,그대를 알고,43,송하예,2022.11.27,49,2022
ELEVEN,2022.07.09,ELEVEN,49,IVE (아이브),2022.07.03,28,2022
FIVE SENSES,2022.12.10,자격지심 (Feat. ZICO),42,BE`O (비오),2022.12.04,50,2022
쇼미더머니 11 Episode 1,2022.12.24,위하여 (We Higher) (Prod. GroovyRoom),40,"그루비룸 (GroovyRoom), 릴보이 (lIlBOI), Blase (블라세), 노윤하, Polodared, Chillin Homie, Fleeky Bang",2022.12.18,52,2022
I NEVER DIE,2022.12.17,TOMBOY,41,(여자)아이들,2022.12.11,51,2022
쇼미더머니 11 Episode 3,2022.11.12,"BINGO (Feat. meenoi, 죠지) (Prod. by Slom)",97,잠비노 (Jambino),2022.11.06,46,2022
IM NAYEON,2022.11.19,POP!,96,나연 (TWICE),2022.11.13,47,2022
Seoul,2022.03.05,Love story,77,볼빨간사춘기,2022.02.27,10,2022
Takin` It Back,2022.11.05,Made You Look,98,Meghan Trainor,2022.10.30,45,2022
흩어지지 않게,2022.03.19,흩어지지 않게,74,엠씨더맥스 (M.C the MAX),2022.03.13,12,2022
IM HERO,2022.03.12,다시 만날 수 있을까,75,임영웅,2022.03.06,11,2022
Candy - Winter Special Mini Album,2022.03.26,Tangerine Love (Favorite),73,NCT DREAM,2022.03.20,13,2022
SG워너비 ＆ 브라운 아이드 걸스,2022.04.02,Must Have Love,71,"SG워너비, 브라운 아이드 걸스",2022.03.27,14,2022
PROTOTYPE RESEARCH #0063,2022.04.16,내 기쁨은 너가 벤틀리를 끄는 거야,67,김승민,2022.04.10,16,2022
밤하늘의 별을(2020),2022.04.23,밤하늘의 별을(2020),66,경서,2022.04.17,17,2022
미련을 말하는,2022.04.09,새벽에 걸려온 너의 전화는,69,한동근,2022.04.03,15,2022
전설,2022.05.07,주저하는 연인들을 위해,63,잔나비,2022.05.01,19,2022
IM HERO,2022.05.14,우리들의 블루스,61,임영웅,2022.05.08,20,2022
Wrapped In Red (Deluxe Edition),2022.04.30,Underneath The Tree,65,Kelly Clarkson,2022.04.24,18,2022
`키스 먼저 할까요?` OST Part 3,2022.05.28,"모든 날, 모든 순간 (Every day, Every Moment)",58,폴킴,2022.05.22,22,2022
쇼미더머니 11 Episode 3,2022.05.21,으리으리 (Feat. 호미들),59,NSW yoon,2022.05.15,21,2022
눈이 오잖아,2022.06.04,눈이 오잖아 (Feat.헤이즈),57,이무진,2022.05.29,23,2022
WSG워너비 1집,2022.06.18,보고싶었어,53,WSG워너비 (4FIRE),2022.06.12,25,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.06.25,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.06.19,26,2022
우린 그렇게 사랑해서,2022.06.11,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.06.05,24,2022
그 겨울이 잠든 거리에서 (경서예지 x 전건호),2022.07.02,그 겨울이 잠든 거리에서,51,"경서예지, 전건호",2022.06.26,27,2022
ELEVEN,2022.07.16,ELEVEN,49,IVE (아이브),2022.07.10,29,2022
Make It To Christmas,2022.07.23,Make It To Christmas,47,Alessia Cara,2022.07.17,30,2022
5.3,2022.07.30,그라데이션,46,10cm,2022.07.24,31,2022
정이라고 하자,2022.11.26,정이라고 하자 (Feat. 10CM),45,BIG Naughty (서동현),2022.11.20,48,2022
나의 X에게,2022.12.03,나의 X에게,44,경서,2022.11.27,49,2022
That`s Hilarious,2022.07.09,That`s Hilarious,50,Charlie Puth,2022.07.03,28,2022
그대를 알고,2022.12.10,그대를 알고,43,송하예,2022.12.04,50,2022
I NEVER DIE,2022.12.24,TOMBOY,41,(여자)아이들,2022.12.18,52,2022
FIVE SENSES,2022.12.17,자격지심 (Feat. ZICO),42,BE`O (비오),2022.12.11,51,2022
Takin` It Back,2022.11.12,Made You Look,98,Meghan Trainor,2022.11.06,46,2022
쇼미더머니 11 Episode 3,2022.11.19,"BINGO (Feat. meenoi, 죠지) (Prod. by Slom)",97,잠비노 (Jambino),2022.11.13,47,2022
YOUNHA 6th Album `END THEORY`,2022.03.05,오르트구름,78,윤하,2022.02.27,10,2022
Unholy,2022.11.05,Unholy,99,"Sam Smith, Kim Petras",2022.10.30,45,2022
IM HERO,2022.03.19,다시 만날 수 있을까,75,임영웅,2022.03.13,12,2022
쇼미더머니 11 Episode 2,2022.03.12,"Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)",76,노윤하,2022.03.06,11,2022
흩어지지 않게,2022.03.26,흩어지지 않게,74,엠씨더맥스 (M.C the MAX),2022.03.20,13,2022
FOREVER 1 - The 7th Album,2022.04.02,FOREVER 1,72,소녀시대,2022.03.27,14,2022
쇼미더머니 11 Episode 1,2022.04.16,WE (Feat. 박재범) (Prod. by Slom),68,"이영지, 토이고 (toigo), 제이켠 (J`Kyun), 잠비노 (Jambino), XINSAYNE",2022.04.10,16,2022
PROTOTYPE RESEARCH #0063,2022.04.23,내 기쁨은 너가 벤틀리를 끄는 거야,67,김승민,2022.04.17,17,2022
Girls - The 2nd Mini Album,2022.04.09,도깨비불 (Illusion),70,aespa,2022.04.03,15,2022
Stay,2022.05.07,Stay,64,"The Kid LAROI, Justin Bieber",2022.05.01,19,2022
떠나보낼 준비해 둘걸 그랬어,2022.05.14,떠나보낼 준비해 둘걸 그랬어,62,임한별,2022.05.08,20,2022
밤하늘의 별을(2020),2022.04.30,밤하늘의 별을(2020),66,경서,2022.04.24,18,2022
쇼미더머니 11 Episode 3,2022.05.28,으리으리 (Feat. 호미들),59,NSW yoon,2022.05.22,22,2022
LOVE me,2022.05.21,LOVE me,60,BE`O (비오),2022.05.15,21,2022
`키스 먼저 할까요?` OST Part 3,2022.06.04,"모든 날, 모든 순간 (Every day, Every Moment)",58,폴킴,2022.05.29,23,2022
Candy - Winter Special Mini Album,2022.06.18,Graduation,54,NCT DREAM,2022.06.12,25,2022
WSG워너비 1집,2022.06.25,보고싶었어,53,WSG워너비 (4FIRE),2022.06.19,26,2022
첫사랑,2022.06.11,첫사랑,56,백아,2022.06.05,24,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.07.02,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.06.26,27,2022
That`s Hilarious,2022.07.16,That`s Hilarious,50,Charlie Puth,2022.07.10,29,2022
취중고백,2022.07.23,취중고백,48,김민석,2022.07.17,30,2022
Make It To Christmas,2022.07.30,Make It To Christmas,47,Alessia Cara,2022.07.24,31,2022
5.3,2022.11.26,그라데이션,46,10cm,2022.11.20,48,2022
정이라고 하자,2022.12.03,정이라고 하자 (Feat. 10CM),45,BIG Naughty (서동현),2022.11.27,49,2022
그 겨울이 잠든 거리에서 (경서예지 x 전건호),2022.07.09,그 겨울이 잠든 거리에서,51,"경서예지, 전건호",2022.07.03,28,2022
나의 X에게,2022.12.10,나의 X에게,44,경서,2022.12.04,50,2022
FIVE SENSES,2022.12.24,자격지심 (Feat. ZICO),42,BE`O (비오),2022.12.18,52,2022
그대를 알고,2022.12.17,그대를 알고,43,송하예,2022.12.11,51,2022
Unholy,2022.11.12,Unholy,99,"Sam Smith, Kim Petras",2022.11.06,46,2022
Takin` It Back,2022.11.19,Made You Look,98,Meghan Trainor,2022.11.13,47,2022
싸다9,2022.03.05,That That (prod. & feat. SUGA of BTS),79,싸이 (Psy),2022.02.27,10,2022
George Michael & Wham! Last Christmas : The Original Motion Picture Soundtrack,2022.11.05,Last Christmas,100,Wham!,2022.10.30,45,2022
쇼미더머니 11 Episode 2,2022.03.19,"Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)",76,노윤하,2022.03.13,12,2022
Seoul,2022.03.12,Love story,77,볼빨간사춘기,2022.03.06,11,2022
IM HERO,2022.03.26,다시 만날 수 있을까,75,임영웅,2022.03.20,13,2022
Candy - Winter Special Mini Album,2022.04.02,Tangerine Love (Favorite),73,NCT DREAM,2022.03.27,14,2022
미련을 말하는,2022.04.16,새벽에 걸려온 너의 전화는,69,한동근,2022.04.10,16,2022
쇼미더머니 11 Episode 1,2022.04.23,WE (Feat. 박재범) (Prod. by Slom),68,"이영지, 토이고 (toigo), 제이켠 (J`Kyun), 잠비노 (Jambino), XINSAYNE",2022.04.17,17,2022
SG워너비 ＆ 브라운 아이드 걸스,2022.04.09,Must Have Love,71,"SG워너비, 브라운 아이드 걸스",2022.04.03,15,2022
Wrapped In Red (Deluxe Edition),2022.05.07,Underneath The Tree,65,Kelly Clarkson,2022.05.01,19,2022
전설,2022.05.14,주저하는 연인들을 위해,63,잔나비,2022.05.08,20,2022
PROTOTYPE RESEARCH #0063,2022.04.30,내 기쁨은 너가 벤틀리를 끄는 거야,67,김승민,2022.04.24,18,2022
LOVE me,2022.05.28,LOVE me,60,BE`O (비오),2022.05.22,22,2022
IM HERO,2022.05.21,우리들의 블루스,61,임영웅,2022.05.15,21,2022
쇼미더머니 11 Episode 3,2022.06.04,으리으리 (Feat. 호미들),59,NSW yoon,2022.05.29,23,2022
우린 그렇게 사랑해서,2022.06.18,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.06.12,25,2022
Candy - Winter Special Mini Album,2022.06.25,Graduation,54,NCT DREAM,2022.06.19,26,2022
눈이 오잖아,2022.06.11,눈이 오잖아 (Feat.헤이즈),57,이무진,2022.06.05,24,2022
WSG워너비 1집,2022.07.02,보고싶었어,53,WSG워너비 (4FIRE),2022.06.26,27,2022
그 겨울이 잠든 거리에서 (경서예지 x 전건호),2022.07.16,그 겨울이 잠든 거리에서,51,"경서예지, 전건호",2022.07.10,29,2022
ELEVEN,2022.07.23,ELEVEN,49,IVE (아이브),2022.07.17,30,2022
취중고백,2022.07.30,취중고백,48,김민석,2022.07.24,31,2022
Make It To Christmas,2022.11.26,Make It To Christmas,47,Alessia Cara,2022.11.20,48,2022
5.3,2022.12.03,그라데이션,46,10cm,2022.11.27,49,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.07.09,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.07.03,28,2022
정이라고 하자,2022.12.10,정이라고 하자 (Feat. 10CM),45,BIG Naughty (서동현),2022.12.04,50,2022
그대를 알고,2022.12.24,그대를 알고,43,송하예,2022.12.18,52,2022
나의 X에게,2022.12.17,나의 X에게,44,경서,2022.12.11,51,2022
George Michael & Wham! Last Christmas : The Original Motion Picture Soundtrack,2022.11.12,Last Christmas,100,Wham!,2022.11.06,46,2022
Unholy,2022.11.19,Unholy,99,"Sam Smith, Kim Petras",2022.11.13,47,2022
Under The Influence: Holiday Edition,2022.03.05,Text Me Merry Christmas (Feat. Kristen Bell),80,Straight No Chaser,2022.02.27,10,2022
Seoul,2022.03.19,Love story,77,볼빨간사춘기,2022.03.13,12,2022
YOUNHA 6th Album `END THEORY`,2022.03.12,오르트구름,78,윤하,2022.03.06,11,2022
쇼미더머니 11 Episode 2,2022.03.26,"Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)",76,노윤하,2022.03.20,13,2022
흩어지지 않게,2022.04.02,흩어지지 않게,74,엠씨더맥스 (M.C the MAX),2022.03.27,14,2022
Girls - The 2nd Mini Album,2022.04.16,도깨비불 (Illusion),70,aespa,2022.04.10,16,2022
미련을 말하는,2022.04.23,새벽에 걸려온 너의 전화는,69,한동근,2022.04.17,17,2022
FOREVER 1 - The 7th Album,2022.04.09,FOREVER 1,72,소녀시대,2022.04.03,15,2022
밤하늘의 별을(2020),2022.05.07,밤하늘의 별을(2020),66,경서,2022.05.01,19,2022
Stay,2022.05.14,Stay,64,"The Kid LAROI, Justin Bieber",2022.05.08,20,2022
쇼미더머니 11 Episode 1,2022.04.30,WE (Feat. 박재범) (Prod. by Slom),68,"이영지, 토이고 (toigo), 제이켠 (J`Kyun), 잠비노 (Jambino), XINSAYNE",2022.04.24,18,2022
IM HERO,2022.05.28,우리들의 블루스,61,임영웅,2022.05.22,22,2022
떠나보낼 준비해 둘걸 그랬어,2022.05.21,떠나보낼 준비해 둘걸 그랬어,62,임한별,2022.05.15,21,2022
LOVE me,2022.06.04,LOVE me,60,BE`O (비오),2022.05.29,23,2022
첫사랑,2022.06.18,첫사랑,56,백아,2022.06.12,25,2022
우린 그렇게 사랑해서,2022.06.25,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.06.19,26,2022
`키스 먼저 할까요?` OST Part 3,2022.06.11,"모든 날, 모든 순간 (Every day, Every Moment)",58,폴킴,2022.06.05,24,2022
Candy - Winter Special Mini Album,2022.07.02,Graduation,54,NCT DREAM,2022.06.26,27,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.07.16,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.07.10,29,2022
That`s Hilarious,2022.07.23,That`s Hilarious,50,Charlie Puth,2022.07.17,30,2022
ELEVEN,2022.07.30,ELEVEN,49,IVE (아이브),2022.07.24,31,2022
취중고백,2022.11.26,취중고백,48,김민석,2022.11.20,48,2022
Make It To Christmas,2022.12.03,Make It To Christmas,47,Alessia Cara,2022.11.27,49,2022
WSG워너비 1집,2022.07.09,보고싶었어,53,WSG워너비 (4FIRE),2022.07.03,28,2022
5.3,2022.12.10,그라데이션,46,10cm,2022.12.04,50,2022
나의 X에게,2022.12.24,나의 X에게,44,경서,2022.12.18,52,2022
정이라고 하자,2022.12.17,정이라고 하자 (Feat. 10CM),45,BIG Naughty (서동현),2022.12.11,51,2022
George Michael & Wham! Last Christmas : The Original Motion Picture Soundtrack,2022.11.19,Last Christmas,100,Wham!,2022.11.13,47,2022
CHARLIE,2022.03.05,I Don`t Think That I Like Her,81,Charlie Puth,2022.02.27,10,2022
YOUNHA 6th Album `END THEORY`,2022.03.19,오르트구름,78,윤하,2022.03.13,12,2022
싸다9,2022.03.12,That That (prod. & feat. SUGA of BTS),79,싸이 (Psy),2022.03.06,11,2022
Seoul,2022.03.26,Love story,77,볼빨간사춘기,2022.03.20,13,2022
IM HERO,2022.04.02,다시 만날 수 있을까,75,임영웅,2022.03.27,14,2022
SG워너비 ＆ 브라운 아이드 걸스,2022.04.16,Must Have Love,71,"SG워너비, 브라운 아이드 걸스",2022.04.10,16,2022
Girls - The 2nd Mini Album,2022.04.23,도깨비불 (Illusion),70,aespa,2022.04.17,17,2022
Candy - Winter Special Mini Album,2022.04.09,Tangerine Love (Favorite),73,NCT DREAM,2022.04.03,15,2022
PROTOTYPE RESEARCH #0063,2022.05.07,내 기쁨은 너가 벤틀리를 끄는 거야,67,김승민,2022.05.01,19,2022
Wrapped In Red (Deluxe Edition),2022.05.14,Underneath The Tree,65,Kelly Clarkson,2022.05.08,20,2022
미련을 말하는,2022.04.30,새벽에 걸려온 너의 전화는,69,한동근,2022.04.24,18,2022
떠나보낼 준비해 둘걸 그랬어,2022.05.28,떠나보낼 준비해 둘걸 그랬어,62,임한별,2022.05.22,22,2022
전설,2022.05.21,주저하는 연인들을 위해,63,잔나비,2022.05.15,21,2022
IM HERO,2022.06.04,우리들의 블루스,61,임영웅,2022.05.29,23,2022
눈이 오잖아,2022.06.18,눈이 오잖아 (Feat.헤이즈),57,이무진,2022.06.12,25,2022
첫사랑,2022.06.25,첫사랑,56,백아,2022.06.19,26,2022
쇼미더머니 11 Episode 3,2022.06.11,으리으리 (Feat. 호미들),59,NSW yoon,2022.06.05,24,2022
우린 그렇게 사랑해서,2022.07.02,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.06.26,27,2022
WSG워너비 1집,2022.07.16,보고싶었어,53,WSG워너비 (4FIRE),2022.07.10,29,2022
그 겨울이 잠든 거리에서 (경서예지 x 전건호),2022.07.23,그 겨울이 잠든 거리에서,51,"경서예지, 전건호",2022.07.17,30,2022
That`s Hilarious,2022.07.30,That`s Hilarious,50,Charlie Puth,2022.07.24,31,2022
ELEVEN,2022.11.26,ELEVEN,49,IVE (아이브),2022.11.20,48,2022
취중고백,2022.12.03,취중고백,48,김민석,2022.11.27,49,2022
Candy - Winter Special Mini Album,2022.07.09,Graduation,54,NCT DREAM,2022.07.03,28,2022
Make It To Christmas,2022.12.10,Make It To Christmas,47,Alessia Cara,2022.12.04,50,2022
정이라고 하자,2022.12.24,정이라고 하자 (Feat. 10CM),45,BIG Naughty (서동현),2022.12.18,52,2022
5.3,2022.12.17,그라데이션,46,10cm,2022.12.11,51,2022
CHECKMATE,2022.03.05,SNEAKERS,82,ITZY (있지),2022.02.27,10,2022
싸다9,2022.03.19,That That (prod. & feat. SUGA of BTS),79,싸이 (Psy),2022.03.13,12,2022
Under The Influence: Holiday Edition,2022.03.12,Text Me Merry Christmas (Feat. Kristen Bell),80,Straight No Chaser,2022.03.06,11,2022
YOUNHA 6th Album `END THEORY`,2022.03.26,오르트구름,78,윤하,2022.03.20,13,2022
쇼미더머니 11 Episode 2,2022.04.02,"Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)",76,노윤하,2022.03.27,14,2022
FOREVER 1 - The 7th Album,2022.04.16,FOREVER 1,72,소녀시대,2022.04.10,16,2022
SG워너비 ＆ 브라운 아이드 걸스,2022.04.23,Must Have Love,71,"SG워너비, 브라운 아이드 걸스",2022.04.17,17,2022
흩어지지 않게,2022.04.09,흩어지지 않게,74,엠씨더맥스 (M.C the MAX),2022.04.03,15,2022
쇼미더머니 11 Episode 1,2022.05.07,WE (Feat. 박재범) (Prod. by Slom),68,"이영지, 토이고 (toigo), 제이켠 (J`Kyun), 잠비노 (Jambino), XINSAYNE",2022.05.01,19,2022
밤하늘의 별을(2020),2022.05.14,밤하늘의 별을(2020),66,경서,2022.05.08,20,2022
Girls - The 2nd Mini Album,2022.04.30,도깨비불 (Illusion),70,aespa,2022.04.24,18,2022
전설,2022.05.28,주저하는 연인들을 위해,63,잔나비,2022.05.22,22,2022
Stay,2022.05.21,Stay,64,"The Kid LAROI, Justin Bieber",2022.05.15,21,2022
떠나보낼 준비해 둘걸 그랬어,2022.06.04,떠나보낼 준비해 둘걸 그랬어,62,임한별,2022.05.29,23,2022
`키스 먼저 할까요?` OST Part 3,2022.06.18,"모든 날, 모든 순간 (Every day, Every Moment)",58,폴킴,2022.06.12,25,2022
눈이 오잖아,2022.06.25,눈이 오잖아 (Feat.헤이즈),57,이무진,2022.06.19,26,2022
LOVE me,2022.06.11,LOVE me,60,BE`O (비오),2022.06.05,24,2022
첫사랑,2022.07.02,첫사랑,56,백아,2022.06.26,27,2022
Candy - Winter Special Mini Album,2022.07.16,Graduation,54,NCT DREAM,2022.07.10,29,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.07.23,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.07.17,30,2022
그 겨울이 잠든 거리에서 (경서예지 x 전건호),2022.07.30,그 겨울이 잠든 거리에서,51,"경서예지, 전건호",2022.07.24,31,2022
That`s Hilarious,2022.11.26,That`s Hilarious,50,Charlie Puth,2022.11.20,48,2022
ELEVEN,2022.12.03,ELEVEN,49,IVE (아이브),2022.11.27,49,2022
우린 그렇게 사랑해서,2022.07.09,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.07.03,28,2022
취중고백,2022.12.10,취중고백,48,김민석,2022.12.04,50,2022
5.3,2022.12.24,그라데이션,46,10cm,2022.12.18,52,2022
Make It To Christmas,2022.12.17,Make It To Christmas,47,Alessia Cara,2022.12.11,51,2022
Candy - Winter Special Mini Album,2022.03.05,발자국 (Walk With You),83,NCT DREAM,2022.02.27,10,2022
Under The Influence: Holiday Edition,2022.03.19,Text Me Merry Christmas (Feat. Kristen Bell),80,Straight No Chaser,2022.03.13,12,2022
CHARLIE,2022.03.12,I Don`t Think That I Like Her,81,Charlie Puth,2022.03.06,11,2022
싸다9,2022.03.26,That That (prod. & feat. SUGA of BTS),79,싸이 (Psy),2022.03.20,13,2022
Seoul,2022.04.02,Love story,77,볼빨간사춘기,2022.03.27,14,2022
Candy - Winter Special Mini Album,2022.04.16,Tangerine Love (Favorite),73,NCT DREAM,2022.04.10,16,2022
FOREVER 1 - The 7th Album,2022.04.23,FOREVER 1,72,소녀시대,2022.04.17,17,2022
IM HERO,2022.04.09,다시 만날 수 있을까,75,임영웅,2022.04.03,15,2022
미련을 말하는,2022.05.07,새벽에 걸려온 너의 전화는,69,한동근,2022.05.01,19,2022
PROTOTYPE RESEARCH #0063,2022.05.14,내 기쁨은 너가 벤틀리를 끄는 거야,67,김승민,2022.05.08,20,2022
SG워너비 ＆ 브라운 아이드 걸스,2022.04.30,Must Have Love,71,"SG워너비, 브라운 아이드 걸스",2022.04.24,18,2022
Stay,2022.05.28,Stay,64,"The Kid LAROI, Justin Bieber",2022.05.22,22,2022
Wrapped In Red (Deluxe Edition),2022.05.21,Underneath The Tree,65,Kelly Clarkson,2022.05.15,21,2022
전설,2022.06.04,주저하는 연인들을 위해,63,잔나비,2022.05.29,23,2022
쇼미더머니 11 Episode 3,2022.06.18,으리으리 (Feat. 호미들),59,NSW yoon,2022.06.12,25,2022
`키스 먼저 할까요?` OST Part 3,2022.06.25,"모든 날, 모든 순간 (Every day, Every Moment)",58,폴킴,2022.06.19,26,2022
IM HERO,2022.06.11,우리들의 블루스,61,임영웅,2022.06.05,24,2022
눈이 오잖아,2022.07.02,눈이 오잖아 (Feat.헤이즈),57,이무진,2022.06.26,27,2022
우린 그렇게 사랑해서,2022.07.16,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.07.10,29,2022
WSG워너비 1집,2022.07.23,보고싶었어,53,WSG워너비 (4FIRE),2022.07.17,30,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.07.30,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.07.24,31,2022
그 겨울이 잠든 거리에서 (경서예지 x 전건호),2022.11.26,그 겨울이 잠든 거리에서,51,"경서예지, 전건호",2022.11.20,48,2022
That`s Hilarious,2022.12.03,That`s Hilarious,50,Charlie Puth,2022.11.27,49,2022
첫사랑,2022.07.09,첫사랑,56,백아,2022.07.03,28,2022
ELEVEN,2022.12.10,ELEVEN,49,IVE (아이브),2022.12.04,50,2022
Make It To Christmas,2022.12.24,Make It To Christmas,47,Alessia Cara,2022.12.18,52,2022
취중고백,2022.12.17,취중고백,48,김민석,2022.12.11,51,2022
봄여름가을겨울 (Still Life),2022.03.05,봄여름가을겨울 (Still Life),84,BIGBANG (빅뱅),2022.02.27,10,2022
CHARLIE,2022.03.19,I Don`t Think That I Like Her,81,Charlie Puth,2022.03.13,12,2022
CHECKMATE,2022.03.12,SNEAKERS,82,ITZY (있지),2022.03.06,11,2022
Under The Influence: Holiday Edition,2022.03.26,Text Me Merry Christmas (Feat. Kristen Bell),80,Straight No Chaser,2022.03.20,13,2022
YOUNHA 6th Album `END THEORY`,2022.04.02,오르트구름,78,윤하,2022.03.27,14,2022
흩어지지 않게,2022.04.16,흩어지지 않게,74,엠씨더맥스 (M.C the MAX),2022.04.10,16,2022
Candy - Winter Special Mini Album,2022.04.23,Tangerine Love (Favorite),73,NCT DREAM,2022.04.17,17,2022
쇼미더머니 11 Episode 2,2022.04.09,"Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)",76,노윤하,2022.04.03,15,2022
Girls - The 2nd Mini Album,2022.05.07,도깨비불 (Illusion),70,aespa,2022.05.01,19,2022
쇼미더머니 11 Episode 1,2022.05.14,WE (Feat. 박재범) (Prod. by Slom),68,"이영지, 토이고 (toigo), 제이켠 (J`Kyun), 잠비노 (Jambino), XINSAYNE",2022.05.08,20,2022
FOREVER 1 - The 7th Album,2022.04.30,FOREVER 1,72,소녀시대,2022.04.24,18,2022
Wrapped In Red (Deluxe Edition),2022.05.28,Underneath The Tree,65,Kelly Clarkson,2022.05.22,22,2022
밤하늘의 별을(2020),2022.05.21,밤하늘의 별을(2020),66,경서,2022.05.15,21,2022
Stay,2022.06.04,Stay,64,"The Kid LAROI, Justin Bieber",2022.05.29,23,2022
LOVE me,2022.06.18,LOVE me,60,BE`O (비오),2022.06.12,25,2022
쇼미더머니 11 Episode 3,2022.06.25,으리으리 (Feat. 호미들),59,NSW yoon,2022.06.19,26,2022
떠나보낼 준비해 둘걸 그랬어,2022.06.11,떠나보낼 준비해 둘걸 그랬어,62,임한별,2022.06.05,24,2022
`키스 먼저 할까요?` OST Part 3,2022.07.02,"모든 날, 모든 순간 (Every day, Every Moment)",58,폴킴,2022.06.26,27,2022
첫사랑,2022.07.16,첫사랑,56,백아,2022.07.10,29,2022
Candy - Winter Special Mini Album,2022.07.23,Graduation,54,NCT DREAM,2022.07.17,30,2022
WSG워너비 1집,2022.07.30,보고싶었어,53,WSG워너비 (4FIRE),2022.07.24,31,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.11.26,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.11.20,48,2022
그 겨울이 잠든 거리에서 (경서예지 x 전건호),2022.12.03,그 겨울이 잠든 거리에서,51,"경서예지, 전건호",2022.11.27,49,2022
눈이 오잖아,2022.07.09,눈이 오잖아 (Feat.헤이즈),57,이무진,2022.07.03,28,2022
That`s Hilarious,2022.12.10,That`s Hilarious,50,Charlie Puth,2022.12.04,50,2022
취중고백,2022.12.24,취중고백,48,김민석,2022.12.18,52,2022
ELEVEN,2022.12.17,ELEVEN,49,IVE (아이브),2022.12.11,51,2022
내일은 미스터트롯 우승자 특전곡,2022.03.05,이제 나만 믿어요,85,임영웅,2022.02.27,10,2022
CHECKMATE,2022.03.19,SNEAKERS,82,ITZY (있지),2022.03.13,12,2022
Candy - Winter Special Mini Album,2022.03.12,발자국 (Walk With You),83,NCT DREAM,2022.03.06,11,2022
CHARLIE,2022.03.26,I Don`t Think That I Like Her,81,Charlie Puth,2022.03.20,13,2022
싸다9,2022.04.02,That That (prod. & feat. SUGA of BTS),79,싸이 (Psy),2022.03.27,14,2022
IM HERO,2022.04.16,다시 만날 수 있을까,75,임영웅,2022.04.10,16,2022
흩어지지 않게,2022.04.23,흩어지지 않게,74,엠씨더맥스 (M.C the MAX),2022.04.17,17,2022
Seoul,2022.04.09,Love story,77,볼빨간사춘기,2022.04.03,15,2022
SG워너비 ＆ 브라운 아이드 걸스,2022.05.07,Must Have Love,71,"SG워너비, 브라운 아이드 걸스",2022.05.01,19,2022
미련을 말하는,2022.05.14,새벽에 걸려온 너의 전화는,69,한동근,2022.05.08,20,2022
Candy - Winter Special Mini Album,2022.04.30,Tangerine Love (Favorite),73,NCT DREAM,2022.04.24,18,2022
밤하늘의 별을(2020),2022.05.28,밤하늘의 별을(2020),66,경서,2022.05.22,22,2022
PROTOTYPE RESEARCH #0063,2022.05.21,내 기쁨은 너가 벤틀리를 끄는 거야,67,김승민,2022.05.15,21,2022
Wrapped In Red (Deluxe Edition),2022.06.04,Underneath The Tree,65,Kelly Clarkson,2022.05.29,23,2022
IM HERO,2022.06.18,우리들의 블루스,61,임영웅,2022.06.12,25,2022
LOVE me,2022.06.25,LOVE me,60,BE`O (비오),2022.06.19,26,2022
전설,2022.06.11,주저하는 연인들을 위해,63,잔나비,2022.06.05,24,2022
쇼미더머니 11 Episode 3,2022.07.02,으리으리 (Feat. 호미들),59,NSW yoon,2022.06.26,27,2022
눈이 오잖아,2022.07.16,눈이 오잖아 (Feat.헤이즈),57,이무진,2022.07.10,29,2022
